1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
325, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:fox, 8, 2, 4
326, taiga, minecraft:old_growth_pine_taiga, CREATURE, finsandtails:wherble, 5, 2, 6
327, taiga, minecraft:old_growth_pine_taiga, CREATURE, balloonbox:balloon, 5, 1, 1
328, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:drygmy, 5, 1, 2
329, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
330, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
331, taiga, minecraft:old_growth_pine_taiga, CREATURE, feywild:winter_pixie, 5, 1, 1
332, taiga, minecraft:old_growth_pine_taiga, CREATURE, feywild:autumn_pixie, 5, 1, 1
333, taiga, minecraft:old_growth_pine_taiga, CREATURE, feywild:spring_pixie, 5, 1, 1
334, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
335, taiga, minecraft:old_growth_pine_taiga, AMBIENT, minecraft:bat, 10, 8, 8
336, taiga, minecraft:old_growth_pine_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
337, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:spider, 80, 4, 4
338, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie, 80, 4, 4
339, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie_villager, 5, 1, 1
340, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
341, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:slime, 80, 4, 4
342, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:enderman, 5, 1, 4
343, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:witch, 5, 1, 1
344, taiga, minecraft:old_growth_spruce_taiga, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
345, taiga, minecraft:old_growth_spruce_taiga, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
346, taiga, minecraft:old_growth_spruce_taiga, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
347, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:wolf, 8, 4, 4
348, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:rabbit, 5, 2, 3
349, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:fox, 8, 2, 4
350, taiga, minecraft:old_growth_spruce_taiga, CREATURE, balloonbox:balloon, 5, 1, 1
351, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:drygmy, 5, 1, 2
352, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
353, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
354, taiga, minecraft:old_growth_spruce_taiga, CREATURE, feywild:autumn_pixie, 5, 1, 1
355, taiga, minecraft:old_growth_spruce_taiga, CREATURE, feywild:spring_pixie, 5, 1, 1
356, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
357, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, minecraft:bat, 10, 8, 8
358, taiga, minecraft:old_growth_spruce_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
359, taiga, minecraft:taiga, MONSTER, minecraft:spider, 80, 4, 4
360, taiga, minecraft:taiga, MONSTER, minecraft:zombie, 80, 4, 4
361, taiga, minecraft:taiga, MONSTER, minecraft:zombie_villager, 5, 1, 1
362, taiga, minecraft:taiga, MONSTER, minecraft:skeleton, 80, 4, 4
363, taiga, minecraft:taiga, MONSTER, minecraft:slime, 80, 4, 4
364, taiga, minecraft:taiga, MONSTER, minecraft:enderman, 5, 1, 4
365, taiga, minecraft:taiga, MONSTER, minecraft:witch, 5, 1, 1
366, taiga, minecraft:taiga, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
367, taiga, minecraft:taiga, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
368, taiga, minecraft:taiga, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
369, taiga, minecraft:taiga, CREATURE, minecraft:wolf, 8, 4, 4
370, taiga, minecraft:taiga, CREATURE, minecraft:rabbit, 5, 2, 3
371, taiga, minecraft:taiga, CREATURE, minecraft:fox, 8, 2, 4
372, taiga, minecraft:taiga, CREATURE, finsandtails:wherble, 5, 2, 6
373, taiga, minecraft:taiga, CREATURE, balloonbox:balloon, 5, 1, 1
374, taiga, minecraft:taiga, CREATURE, ars_nouveau:drygmy, 5, 1, 2
375, taiga, minecraft:taiga, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
376, taiga, minecraft:taiga, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
377, taiga, minecraft:taiga, CREATURE, feywild:winter_pixie, 5, 1, 1
378, taiga, minecraft:taiga, CREATURE, feywild:autumn_pixie, 5, 1, 1
379, taiga, minecraft:taiga, CREATURE, feywild:spring_pixie, 5, 1, 1
380, taiga, minecraft:taiga, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
381, taiga, minecraft:taiga, AMBIENT, minecraft:bat, 10, 8, 8
382, taiga, minecraft:taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
383, taiga, minecraft:snowy_taiga, MONSTER, minecraft:spider, 80, 4, 4
384, taiga, minecraft:snowy_taiga, MONSTER, minecraft:zombie, 80, 4, 4
385, taiga, minecraft:snowy_taiga, MONSTER, minecraft:zombie_villager, 5, 1, 1
386, taiga, minecraft:snowy_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
387, taiga, minecraft:snowy_taiga, MONSTER, minecraft:slime, 80, 4, 4
388, taiga, minecraft:snowy_taiga, MONSTER, minecraft:enderman, 5, 1, 4
389, taiga, minecraft:snowy_taiga, MONSTER, minecraft:witch, 5, 1, 1
390, taiga, minecraft:snowy_taiga, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
391, taiga, minecraft:snowy_taiga, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
392, taiga, minecraft:snowy_taiga, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
393, taiga, minecraft:snowy_taiga, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
394, taiga, minecraft:snowy_taiga, CREATURE, minecraft:wolf, 8, 4, 4
395, taiga, minecraft:snowy_taiga, CREATURE, minecraft:rabbit, 5, 2, 3
396, taiga, minecraft:snowy_taiga, CREATURE, minecraft:fox, 8, 2, 4
397, taiga, minecraft:snowy_taiga, CREATURE, finsandtails:wherble, 5, 2, 6
398, taiga, minecraft:snowy_taiga, CREATURE, balloonbox:balloon, 5, 1, 1
399, taiga, minecraft:snowy_taiga, CREATURE, ars_nouveau:drygmy, 5, 1, 2
400, taiga, minecraft:snowy_taiga, CREATURE, cnb:yeti, 5, 2, 3
401, taiga, minecraft:snowy_taiga, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
402, taiga, minecraft:snowy_taiga, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
403, taiga, minecraft:snowy_taiga, CREATURE, feywild:winter_pixie, 5, 1, 1
404, taiga, minecraft:snowy_taiga, CREATURE, feywild:autumn_pixie, 5, 1, 1
405, taiga, minecraft:snowy_taiga, CREATURE, feywild:spring_pixie, 5, 1, 1
406, taiga, minecraft:snowy_taiga, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
407, taiga, minecraft:snowy_taiga, AMBIENT, minecraft:bat, 10, 8, 8
408, taiga, minecraft:snowy_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
409, savanna, minecraft:savanna, MONSTER, minecraft:spider, 80, 4, 4
410, savanna, minecraft:savanna, MONSTER, minecraft:zombie, 80, 4, 4
411, savanna, minecraft:savanna, MONSTER, minecraft:zombie_villager, 5, 1, 1
412, savanna, minecraft:savanna, MONSTER, minecraft:skeleton, 80, 4, 4
413, savanna, minecraft:savanna, MONSTER, minecraft:slime, 80, 4, 4
414, savanna, minecraft:savanna, MONSTER, minecraft:enderman, 5, 1, 4
415, savanna, minecraft:savanna, MONSTER, minecraft:witch, 5, 1, 1
416, savanna, minecraft:savanna, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
417, savanna, minecraft:savanna, MONSTER, creeperoverhaul:savannah_creeper, 75, 2, 2
418, savanna, minecraft:savanna, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
419, savanna, minecraft:savanna, CREATURE, minecraft:horse, 5, 2, 6
420, savanna, minecraft:savanna, CREATURE, minecraft:donkey, 5, 1, 1
421, savanna, minecraft:savanna, CREATURE, balloonbox:balloon, 5, 1, 1
422, savanna, minecraft:savanna, CREATURE, ars_nouveau:drygmy, 5, 1, 2
423, savanna, minecraft:savanna, CREATURE, feywild:summer_pixie, 5, 1, 1
424, savanna, minecraft:savanna, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
425, savanna, minecraft:savanna, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
426, savanna, minecraft:savanna, CREATURE, feywild:autumn_pixie, 5, 1, 1
427, savanna, minecraft:savanna, CREATURE, feywild:spring_pixie, 5, 1, 1
428, savanna, minecraft:savanna, CREATURE, friendsandfoes:mauler, 32, 1, 1
429, savanna, minecraft:savanna, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
430, savanna, minecraft:savanna, AMBIENT, minecraft:bat, 10, 8, 8
431, savanna, minecraft:savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
432, savanna, minecraft:savanna_plateau, MONSTER, minecraft:spider, 80, 4, 4
433, savanna, minecraft:savanna_plateau, MONSTER, minecraft:zombie, 80, 4, 4
434, savanna, minecraft:savanna_plateau, MONSTER, minecraft:zombie_villager, 5, 1, 1
435, savanna, minecraft:savanna_plateau, MONSTER, minecraft:skeleton, 80, 4, 4
436, savanna, minecraft:savanna_plateau, MONSTER, minecraft:slime, 80, 4, 4
437, savanna, minecraft:savanna_plateau, MONSTER, minecraft:enderman, 5, 1, 4
438, savanna, minecraft:savanna_plateau, MONSTER, minecraft:witch, 5, 1, 1
439, savanna, minecraft:savanna_plateau, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
440, savanna, minecraft:savanna_plateau, MONSTER, creeperoverhaul:savannah_creeper, 75, 2, 2
441, savanna, minecraft:savanna_plateau, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
442, savanna, minecraft:savanna_plateau, CREATURE, minecraft:horse, 5, 2, 6
443, savanna, minecraft:savanna_plateau, CREATURE, minecraft:donkey, 5, 1, 1
444, savanna, minecraft:savanna_plateau, CREATURE, minecraft:llama, 8, 4, 4
445, savanna, minecraft:savanna_plateau, CREATURE, balloonbox:balloon, 5, 1, 1
446, savanna, minecraft:savanna_plateau, CREATURE, ars_nouveau:drygmy, 5, 1, 2
447, savanna, minecraft:savanna_plateau, CREATURE, feywild:summer_pixie, 5, 1, 1
448, savanna, minecraft:savanna_plateau, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
449, savanna, minecraft:savanna_plateau, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
450, savanna, minecraft:savanna_plateau, CREATURE, feywild:autumn_pixie, 5, 1, 1
451, savanna, minecraft:savanna_plateau, CREATURE, feywild:spring_pixie, 5, 1, 1
452, savanna, minecraft:savanna_plateau, CREATURE, friendsandfoes:mauler, 32, 1, 1
453, savanna, minecraft:savanna_plateau, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
454, savanna, minecraft:savanna_plateau, AMBIENT, minecraft:bat, 10, 8, 8
455, savanna, minecraft:savanna_plateau, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
456, none, minecraft:windswept_hills, MONSTER, minecraft:spider, 80, 4, 4
457, none, minecraft:windswept_hills, MONSTER, minecraft:zombie, 80, 4, 4
458, none, minecraft:windswept_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
459, none, minecraft:windswept_hills, MONSTER, minecraft:skeleton, 80, 4, 4
460, none, minecraft:windswept_hills, MONSTER, minecraft:slime, 80, 4, 4
461, none, minecraft:windswept_hills, MONSTER, minecraft:enderman, 5, 1, 4
462, none, minecraft:windswept_hills, MONSTER, minecraft:witch, 5, 1, 1
463, none, minecraft:windswept_hills, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
464, none, minecraft:windswept_hills, MONSTER, creeperoverhaul:hills_creeper, 75, 2, 2
465, none, minecraft:windswept_hills, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
466, none, minecraft:windswept_hills, CREATURE, minecraft:llama, 5, 4, 6
467, none, minecraft:windswept_hills, CREATURE, finsandtails:siderol_whiskered_snail, 5, 1, 2
468, none, minecraft:windswept_hills, CREATURE, balloonbox:balloon, 5, 1, 1
469, none, minecraft:windswept_hills, CREATURE, ars_nouveau:drygmy, 5, 1, 2
470, none, minecraft:windswept_hills, CREATURE, environmental:yak, 8, 2, 4
471, none, minecraft:windswept_hills, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
472, none, minecraft:windswept_hills, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
473, none, minecraft:windswept_hills, CREATURE, feywild:autumn_pixie, 5, 1, 1
474, none, minecraft:windswept_hills, CREATURE, feywild:spring_pixie, 5, 1, 1
475, none, minecraft:windswept_hills, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
476, none, minecraft:windswept_hills, AMBIENT, minecraft:bat, 10, 8, 8
477, none, minecraft:windswept_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
478, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:spider, 80, 4, 4
479, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:zombie, 80, 4, 4
480, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
481, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:skeleton, 80, 4, 4
482, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:slime, 80, 4, 4
483, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:enderman, 5, 1, 4
484, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:witch, 5, 1, 1
485, none, minecraft:windswept_gravelly_hills, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
486, none, minecraft:windswept_gravelly_hills, MONSTER, creeperoverhaul:hills_creeper, 75, 2, 2
487, none, minecraft:windswept_gravelly_hills, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
488, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:llama, 5, 4, 6
489, none, minecraft:windswept_gravelly_hills, CREATURE, finsandtails:siderol_whiskered_snail, 5, 1, 2
490, none, minecraft:windswept_gravelly_hills, CREATURE, balloonbox:balloon, 5, 1, 1
491, none, minecraft:windswept_gravelly_hills, CREATURE, ars_nouveau:drygmy, 5, 1, 2
492, none, minecraft:windswept_gravelly_hills, CREATURE, environmental:yak, 8, 2, 4
493, none, minecraft:windswept_gravelly_hills, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
494, none, minecraft:windswept_gravelly_hills, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
495, none, minecraft:windswept_gravelly_hills, CREATURE, feywild:autumn_pixie, 5, 1, 1
496, none, minecraft:windswept_gravelly_hills, CREATURE, feywild:spring_pixie, 5, 1, 1
497, none, minecraft:windswept_gravelly_hills, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
498, none, minecraft:windswept_gravelly_hills, AMBIENT, minecraft:bat, 10, 8, 8
499, none, minecraft:windswept_gravelly_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
500, none, minecraft:windswept_forest, MONSTER, minecraft:spider, 80, 4, 4
501, none, minecraft:windswept_forest, MONSTER, minecraft:zombie, 80, 4, 4
502, none, minecraft:windswept_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
503, none, minecraft:windswept_forest, MONSTER, minecraft:skeleton, 80, 4, 4
504, none, minecraft:windswept_forest, MONSTER, minecraft:slime, 80, 4, 4
505, none, minecraft:windswept_forest, MONSTER, minecraft:enderman, 5, 1, 4
506, none, minecraft:windswept_forest, MONSTER, minecraft:witch, 5, 1, 1
507, none, minecraft:windswept_forest, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
508, none, minecraft:windswept_forest, MONSTER, creeperoverhaul:hills_creeper, 75, 2, 2
509, none, minecraft:windswept_forest, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
510, none, minecraft:windswept_forest, CREATURE, minecraft:llama, 5, 4, 6
511, none, minecraft:windswept_forest, CREATURE, finsandtails:siderol_whiskered_snail, 5, 1, 2
512, none, minecraft:windswept_forest, CREATURE, balloonbox:balloon, 5, 1, 1
513, none, minecraft:windswept_forest, CREATURE, ars_nouveau:drygmy, 5, 1, 2
514, none, minecraft:windswept_forest, CREATURE, environmental:yak, 8, 2, 4
515, none, minecraft:windswept_forest, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
516, none, minecraft:windswept_forest, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
517, none, minecraft:windswept_forest, CREATURE, feywild:autumn_pixie, 5, 1, 1
518, none, minecraft:windswept_forest, CREATURE, feywild:spring_pixie, 5, 1, 1
519, none, minecraft:windswept_forest, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
520, none, minecraft:windswept_forest, AMBIENT, minecraft:bat, 10, 8, 8
521, none, minecraft:windswept_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
522, savanna, minecraft:windswept_savanna, MONSTER, minecraft:spider, 80, 4, 4
523, savanna, minecraft:windswept_savanna, MONSTER, minecraft:zombie, 80, 4, 4
524, savanna, minecraft:windswept_savanna, MONSTER, minecraft:zombie_villager, 5, 1, 1
525, savanna, minecraft:windswept_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
526, savanna, minecraft:windswept_savanna, MONSTER, minecraft:slime, 80, 4, 4
527, savanna, minecraft:windswept_savanna, MONSTER, minecraft:enderman, 5, 1, 4
528, savanna, minecraft:windswept_savanna, MONSTER, minecraft:witch, 5, 1, 1
529, savanna, minecraft:windswept_savanna, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
530, savanna, minecraft:windswept_savanna, MONSTER, creeperoverhaul:savannah_creeper, 75, 2, 2
531, savanna, minecraft:windswept_savanna, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
532, savanna, minecraft:windswept_savanna, CREATURE, minecraft:horse, 5, 2, 6
533, savanna, minecraft:windswept_savanna, CREATURE, minecraft:donkey, 5, 1, 1
534, savanna, minecraft:windswept_savanna, CREATURE, balloonbox:balloon, 5, 1, 1
535, savanna, minecraft:windswept_savanna, CREATURE, ars_nouveau:drygmy, 5, 1, 2
536, savanna, minecraft:windswept_savanna, CREATURE, feywild:summer_pixie, 5, 1, 1
537, savanna, minecraft:windswept_savanna, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
538, savanna, minecraft:windswept_savanna, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
539, savanna, minecraft:windswept_savanna, CREATURE, feywild:autumn_pixie, 5, 1, 1
540, savanna, minecraft:windswept_savanna, CREATURE, feywild:spring_pixie, 5, 1, 1
541, savanna, minecraft:windswept_savanna, CREATURE, friendsandfoes:mauler, 32, 1, 1
542, savanna, minecraft:windswept_savanna, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
543, savanna, minecraft:windswept_savanna, AMBIENT, minecraft:bat, 10, 8, 8
544, savanna, minecraft:windswept_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
545, jungle, minecraft:jungle, MONSTER, minecraft:spider, 80, 4, 4
546, jungle, minecraft:jungle, MONSTER, minecraft:zombie, 80, 4, 4
547, jungle, minecraft:jungle, MONSTER, minecraft:zombie_villager, 5, 1, 1
548, jungle, minecraft:jungle, MONSTER, minecraft:skeleton, 80, 4, 4
549, jungle, minecraft:jungle, MONSTER, minecraft:slime, 80, 4, 4
550, jungle, minecraft:jungle, MONSTER, minecraft:enderman, 5, 1, 4
551, jungle, minecraft:jungle, MONSTER, minecraft:witch, 5, 1, 1
552, jungle, minecraft:jungle, MONSTER, minecraft:ocelot, 5, 1, 3
553, jungle, minecraft:jungle, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
554, jungle, minecraft:jungle, MONSTER, creeperoverhaul:jungle_creeper, 75, 2, 2
555, jungle, minecraft:jungle, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
556, jungle, minecraft:jungle, MONSTER, creeperoverhaul:bamboo_creeper, 75, 2, 2
557, jungle, minecraft:jungle, CREATURE, minecraft:parrot, 40, 1, 2
558, jungle, minecraft:jungle, CREATURE, minecraft:panda, 5, 1, 2
559, jungle, minecraft:jungle, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
560, jungle, minecraft:jungle, CREATURE, crittersandcompanions:red_panda, 8, 1, 2
561, jungle, minecraft:jungle, CREATURE, balloonbox:balloon, 5, 1, 1
562, jungle, minecraft:jungle, CREATURE, ars_nouveau:drygmy, 5, 1, 2
563, jungle, minecraft:jungle, CREATURE, cnb:lizard, 30, 1, 4
564, jungle, minecraft:jungle, CREATURE, feywild:summer_pixie, 5, 1, 1
565, jungle, minecraft:jungle, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
566, jungle, minecraft:jungle, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
567, jungle, minecraft:jungle, CREATURE, feywild:autumn_pixie, 5, 1, 1
568, jungle, minecraft:jungle, CREATURE, feywild:spring_pixie, 5, 1, 1
569, jungle, minecraft:jungle, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
570, jungle, minecraft:jungle, AMBIENT, minecraft:bat, 10, 8, 8
571, jungle, minecraft:jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
572, jungle, minecraft:jungle, WATER_AMBIENT, finsandtails:pea_wee, 5, 1, 3
573, jungle, minecraft:jungle, WATER_AMBIENT, finsandtails:vibra_wee, 5, 2, 5
574, jungle, minecraft:sparse_jungle, MONSTER, minecraft:spider, 80, 4, 4
575, jungle, minecraft:sparse_jungle, MONSTER, minecraft:zombie, 80, 4, 4
576, jungle, minecraft:sparse_jungle, MONSTER, minecraft:zombie_villager, 5, 1, 1
577, jungle, minecraft:sparse_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
578, jungle, minecraft:sparse_jungle, MONSTER, minecraft:slime, 80, 4, 4
579, jungle, minecraft:sparse_jungle, MONSTER, minecraft:enderman, 5, 1, 4
580, jungle, minecraft:sparse_jungle, MONSTER, minecraft:witch, 5, 1, 1
581, jungle, minecraft:sparse_jungle, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
582, jungle, minecraft:sparse_jungle, MONSTER, creeperoverhaul:jungle_creeper, 75, 2, 2
583, jungle, minecraft:sparse_jungle, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
584, jungle, minecraft:sparse_jungle, MONSTER, creeperoverhaul:bamboo_creeper, 75, 2, 2
